ID Lote,Variante,Lote,Fecha de Caducidad,Unidades Perdidas
01KQ65KD9ENN8P7C3Z08E0V1TA,"Variante variant_01KQ65KD8ENN5NVFW70F3GSPJV","2106239804",Fri May 01 2026 00:00:00 GMT-0600 (hora estándar central),2
